"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","sig"
"ENSSSCG00000003218",275.024846722262,-0.070403428395789,0.281183362103913,-0.250382625305444,0.802291464780585,0.87178897805213,-0.070403428395789,"not"
"ENSSSCG00000003222",1681.23341598916,-0.0935054750088733,0.0691947212827814,-1.35133827083052,0.176587097888055,0.302947326616333,-0.0935054750088733,"not"
"ENSSSCG00000003227",455.155272267474,-0.596605890401598,0.134101152853339,-4.44892439555743,8.63013855082147e-06,0.000387848579578094,-0.596605890401598,"not"
"ENSSSCG00000003229",3595.34266721407,0.0958623327053065,0.0878804389596348,1.090826739604,0.275349128082729,0.416607073836223,0.0958623327053065,"not"
"ENSSSCG00000003230",38.1909144489603,0.194262374521213,0.221366973477703,0.877558072323646,0.380183591058787,0.523531502441608,0.194262374521213,"not"
"ENSSSCG00000003231",67.8760009691353,0.0600802013328958,0.182308308655925,0.329552732817496,0.741737942737751,0.827396478709899,0.0600802013328958,"not"
"ENSSSCG00000003233",100.938094763012,0.173210898784561,0.0968034144579705,1.78930567433409,0.0735656007257442,0.161373598310615,0.173210898784561,"not"
"ENSSSCG00000003236",37.6276509163638,0.131977146076583,0.194275726600245,0.679329056625524,0.49692938963062,0.630769090097239,0.131977146076583,"not"
"ENSSSCG00000003239",48.2287983443759,0.125434946887984,0.1281219537697,0.979027740346933,0.327566273111829,0.469909986212999,0.125434946887984,"not"
"ENSSSCG00000003240",201.106217163753,0.126863449995864,0.098811554720872,1.28389286409099,0.199179444423335,0.330395310781169,0.126863449995864,"not"
"ENSSSCG00000003241",36.1162632545841,0.0515640990352628,0.111787690752505,0.461268129685443,0.644606247318399,0.752847607432456,0.0515640990352628,"not"
"ENSSSCG00000003247",24.986353194205,-0.143703066497113,0.60254375642704,-0.238493993115525,0.811497973762968,0.877336488615435,-0.143703066497113,"not"
"ENSSSCG00000003253",2514.25673696834,-0.214539238697264,0.0847382529753675,-2.53178737068876,0.0113482784201234,0.0442351260866035,-0.214539238697264,"not"
"ENSSSCG00000003255",3525.57900176402,0.0409444106190475,0.0676664237570414,0.605091984261792,0.545117879958141,0.671983962047515,0.0409444106190475,"not"
"ENSSSCG00000003256",8359.91633718365,-0.149020304659748,0.163336212590457,-0.912353129145929,0.361582854633517,0.505470715497026,-0.149020304659748,"not"
"ENSSSCG00000003257",394.645988729437,-0.336337400544241,0.096604785650224,-3.48158114818467,0.000498462721297002,0.00597708213788423,-0.336337400544241,"not"
"ENSSSCG00000003259",49.7717716544474,-0.0229531308307888,0.119408412871846,-0.192223732639534,0.847566956581614,0.901100435576737,-0.0229531308307888,"not"
"ENSSSCG00000003261",1916.40881584475,0.102769455255982,0.109335176546602,0.939948683506982,0.347243883726891,0.490983242261834,0.102769455255982,"not"
"ENSSSCG00000003262",1367.96712693882,0.0219582728208385,0.0604637662801726,0.363164158830098,0.716482259590318,0.808612927185359,0.0219582728208385,"not"
"ENSSSCG00000003263",2576.75840602498,-0.0280634040643235,0.0370830564456717,-0.756771602832621,0.44918670851987,0.588736129058532,-0.0280634040643235,"not"
"ENSSSCG00000003264",1901.8951308015,0.0549307841539743,0.0619918430109988,0.88609696834192,0.37556527655954,0.519221826550733,0.0549307841539743,"not"
"ENSSSCG00000003265",327.412824287515,0.091439009106153,0.0649708162415243,1.40738587562507,0.159312997161062,0.28181011317002,0.091439009106153,"not"
"ENSSSCG00000003267",6353.62883873203,0.0998227212130762,0.0747244194682935,1.33587817641637,0.181589095163652,0.309214120442118,0.0998227212130762,"not"
"ENSSSCG00000003268",933.72233311591,0.0333105784181659,0.0508100117041607,0.655590843240019,0.51208741872154,0.643982641947671,0.0333105784181659,"not"
"ENSSSCG00000003269",288.077362883944,0.0723681368710555,0.0592038542405102,1.22235516250457,0.221573347268326,0.357278671715881,0.0723681368710555,"not"
"ENSSSCG00000003271",9193.54439790469,-0.179447427157813,0.0889061925210472,-2.01839064377131,0.043550593040424,0.111528446087879,-0.179447427157813,"not"
"ENSSSCG00000003278",352.023884753279,0.000240083257348509,0.196051443990673,0.00122459316015,0.999022916268462,0.999334351805674,0.000240083257348509,"not"
"ENSSSCG00000003282",40.9912625831029,0.0494204763667551,0.128885509763531,0.383444783338546,0.701390003712259,0.797053376321588,0.0494204763667551,"not"
"ENSSSCG00000003288",2198.24482719365,-0.12731323578307,0.0493827351397457,-2.57809202796873,0.00993475355408413,0.040547745108554,-0.12731323578307,"not"
"ENSSSCG00000003289",877.753717352163,-0.00464549771040674,0.0803806765713514,-0.0577937124761954,0.953912946526703,0.970302372032868,-0.00464549771040674,"not"
"ENSSSCG00000003301",3447.73817518254,-0.0809418092482457,0.0440586644690004,-1.837137149384,0.0661896511755517,0.149992480714767,-0.0809418092482457,"not"
"ENSSSCG00000003317",631.514362274592,-0.146797192520107,0.0797423063634069,-1.84089474226032,0.0656369850526618,0.149224853079907,-0.146797192520107,"not"
"ENSSSCG00000003322",214.504694820692,0.0917232697115618,0.056231074973264,1.63118470979211,0.102851350628613,0.205625803051148,0.0917232697115618,"not"
"ENSSSCG00000003324",48.0317927658137,0.381311722320083,0.270261128140561,1.41090109755542,0.158273778510449,0.280528557492448,0.381311722320083,"not"
"ENSSSCG00000003326",4930.53769936073,0.197377692193308,0.119264953456234,1.65495132034523,0.0979343728217875,0.198843214066408,0.197377692193308,"not"
"ENSSSCG00000003329",3772.32923454972,0.0650800982479429,0.0525499648681058,1.23844227891087,0.215552112128961,0.350067626986238,0.0650800982479429,"not"
"ENSSSCG00000003332",3694.07804066685,0.0608889984639521,0.0602707494231254,1.010257862176,0.312371763795566,0.454822813171437,0.0608889984639521,"not"
"ENSSSCG00000003334",1010.13993076325,0.0623923930767137,0.0402677705312285,1.54943748445986,0.121276588729029,0.23073183796615,0.0623923930767137,"not"
"ENSSSCG00000003338",131.43904076047,-0.186937954461679,0.0878232452073439,-2.12857033488495,0.0332898250331498,0.0926750719130725,-0.186937954461679,"not"
"ENSSSCG00000003339",1940.92832532033,0.0684699179397508,0.0479663842563467,1.42745631135812,0.153448409476637,0.274278774692865,0.0684699179397508,"not"
"ENSSSCG00000003341",600.775824892064,-0.392010017314133,0.124604582996715,-3.14603209517958,0.00165501842866157,0.0125665478795297,-0.392010017314133,"not"
"ENSSSCG00000003342",6396.69464200003,-0.188771809523227,0.0841759244895241,-2.24258670953736,0.0249234780766868,0.0758195453663943,-0.188771809523227,"not"
"ENSSSCG00000003343",988.088800150872,-0.110164787471765,0.0542430224850704,-2.03094854277499,0.0422602147788744,0.109252801468298,-0.110164787471765,"not"
"ENSSSCG00000003344",3841.2584216361,-0.167596756926454,0.141818473837445,-1.18176957057483,0.237297144921867,0.37524102041459,-0.167596756926454,"not"
"ENSSSCG00000003348",2495.04713493852,0.173395363268552,0.0679178272199265,2.55301693776328,0.0106794302708705,0.0424437082586916,0.173395363268552,"not"
"ENSSSCG00000003350",3359.51091915207,-0.0148332640971634,0.0500788904185355,-0.296197938356741,0.767078923191931,0.846369187162501,-0.0148332640971634,"not"
"ENSSSCG00000003351",52.0870208001654,-0.202967210475365,0.198243146660864,-1.02382964502971,0.305915745531293,0.4482689677602,-0.202967210475365,"not"
"ENSSSCG00000003352",2211.31832984042,-0.0457300718290932,0.045127878427025,-1.01334415494497,0.310895803780414,0.453290828412664,-0.0457300718290932,"not"
"ENSSSCG00000003353",5225.0979498689,-0.194990785598855,0.072000588563953,-2.70818321749771,0.00676526628942659,0.0314158993770073,-0.194990785598855,"not"
"ENSSSCG00000003354",2908.0130944807,-0.00435919699440775,0.0504052311782303,-0.0864830275054954,0.931082447606228,0.956295166083754,-0.00435919699440775,"not"
"ENSSSCG00000003356",194.435345878988,0.0268898413832306,0.106909739848965,0.251519098458372,0.801412798251992,0.87124599578429,0.0268898413832306,"not"
"ENSSSCG00000003359",7433.48670337355,0.130621540169377,0.0626226884748416,2.08585008645635,0.0369922047953697,0.0997296138845886,0.130621540169377,"not"
"ENSSSCG00000003360",539.619817048609,0.0441914500591005,0.0742856569603655,0.59488536370727,0.551920101448205,0.678257972836647,0.0441914500591005,"not"
"ENSSSCG00000003362",1458.25927344617,-0.00484999789748536,0.0615803488381551,-0.0787588571515254,0.937224429584243,0.959899696664513,-0.00484999789748536,"not"
"ENSSSCG00000003366",13987.9602422123,-0.632114649306327,0.210989136807313,-2.99595827003932,0.00273583870479814,0.017635112968976,-0.632114649306327,"not"
"ENSSSCG00000003368",29.7603283682074,-0.0362209348580325,0.167272310570829,-0.216538736951895,0.828567833602909,0.889021756324822,-0.0362209348580325,"not"
"ENSSSCG00000003369",2206.7970806423,0.342361201515987,0.0849923714658542,4.02814035673227,5.62197789315592e-05,0.00142888928581209,0.342361201515987,"not"
"ENSSSCG00000003371",294.04177869139,-0.419622250075909,0.173374772924628,-2.4203189598889,0.0155068986899568,0.0548363858456397,-0.419622250075909,"not"
"ENSSSCG00000003374",28.7705346951833,-0.601619852073908,0.1573527699238,-3.82338266028141,0.000131633249377478,0.00253505785402712,-0.601619852073908,"not"
"ENSSSCG00000003376",1700.88237986861,-0.177785926864748,0.0738578678880224,-2.40713592131164,0.0160781846222625,0.0562123325516624,-0.177785926864748,"not"
"ENSSSCG00000003377",5389.63475139261,-0.0625193088946347,0.0938991731700049,-0.665813199243439,0.505530507114668,0.638358879535683,-0.0625193088946347,"not"
"ENSSSCG00000003379",1574.03648799115,-0.0654162392668657,0.0688128722838686,-0.95063956925107,0.341787374624601,0.485234637507928,-0.0654162392668657,"not"
"ENSSSCG00000003382",110.821259159731,-0.109200026751101,0.0829385242733358,-1.31663816914824,0.18795993820114,0.31693423526002,-0.109200026751101,"not"
"ENSSSCG00000003383",423.79669101633,0.110065787714309,0.0501019121538353,2.19683806431095,0.0280320134982448,0.0823322771793965,0.110065787714309,"not"
"ENSSSCG00000003384",1719.81161015638,0.0275832420254731,0.0354417456411204,0.778269848917102,0.436409946467989,0.576466423607148,0.0275832420254731,"not"
"ENSSSCG00000003385",8711.57006319341,0.145648421398661,0.0596471074337476,2.44183544961403,0.0146128054581113,0.0524609198411138,0.145648421398661,"not"
"ENSSSCG00000003388",3737.14817530882,-0.0868150867784144,0.0812860768519655,-1.06801915088753,0.285511873239546,0.426745027306817,-0.0868150867784144,"not"
"ENSSSCG00000003390",7.82943167571293,-1.60334606329476,0.893905221014659,-1.79364212849638,0.0728703077610963,0.160198851427655,-1.60334606329476,"not"
"ENSSSCG00000003393",760.805232826948,0.404409666316346,0.105334039732062,3.83930652754839,0.000123382311982694,0.0024259139870715,0.404409666316346,"not"
"ENSSSCG00000003395",409.917147871138,-0.280429119591904,0.120461275251817,-2.3279607409575,0.0199141884074644,0.0649194234206654,-0.280429119591904,"not"
"ENSSSCG00000003396",69888.7128651459,-0.291142497882795,0.117463866152266,-2.47857070790937,0.0131909962864896,0.0490062655382708,-0.291142497882795,"not"
"ENSSSCG00000003398",3755.98473433336,-0.10509546611482,0.0727251590061507,-1.44510465911709,0.14842849050501,0.267872519872035,-0.10509546611482,"not"
"ENSSSCG00000003400",333.325600204052,0.175504575223432,0.0749738376760045,2.34087757361262,0.0192384744983775,0.0634845917013511,0.175504575223432,"not"
"ENSSSCG00000003401",26444.4914431999,-0.252852784503426,0.121731432629483,-2.07713635699204,0.0377889758150873,0.101081415134588,-0.252852784503426,"not"
"ENSSSCG00000003402",2608.10784287964,0.103450171594097,0.0439480188215347,2.35392116341331,0.018576550454825,0.0618986864999403,0.103450171594097,"not"
"ENSSSCG00000003403",53.9602267114152,0.461119986201736,0.162278615045256,2.84153266943485,0.00448972516450294,0.0240030491633739,0.461119986201736,"not"
"ENSSSCG00000003404",1410.49295527153,0.0774712616982135,0.0577181337660022,1.34223434895337,0.179520022457423,0.306961445199498,0.0774712616982135,"not"
"ENSSSCG00000003405",1841.19198954038,-0.0832543329735156,0.0489254721785147,-1.70165619801777,0.0888198360158056,0.18514037274751,-0.0832543329735156,"not"
"ENSSSCG00000003407",25.8882544683061,0.206366791312866,0.228824753097134,0.901855190575753,0.36713379731941,0.510778238310146,0.206366791312866,"not"
"ENSSSCG00000003410",24.5367782176729,-0.74180412331544,0.253281168545148,-2.9287772461584,0.00340298198845803,0.0201243800305273,-0.74180412331544,"not"
"ENSSSCG00000003412",1027.70192609525,0.103597187176257,0.0390443747020226,2.65331915203884,0.00797044688833969,0.0352434849237374,0.103597187176257,"not"
"ENSSSCG00000003413",5886.10434931453,-0.0369874608598012,0.073942795362107,-0.50021723791573,0.61692212188469,0.732526533712105,-0.0369874608598012,"not"
"ENSSSCG00000003414",160.142020582412,-0.670416103415048,0.362476146512591,-1.84954543868657,0.0643790929519342,0.147641247472961,-0.670416103415048,"not"
"ENSSSCG00000003417",1524.67646652907,-0.611087079710532,0.17903194133983,-3.41328522238718,0.000641847284851955,0.00694389604731272,-0.611087079710532,"not"
"ENSSSCG00000003419",1067.38115425761,0.271525674398448,0.0842860552916945,3.22147801862076,0.0012753124475247,0.0105524048004571,0.271525674398448,"not"
"ENSSSCG00000003421",6802.35020641048,-0.00308993833655138,0.0583062880239879,-0.0529949417339026,0.957735937963574,0.972914985720875,-0.00308993833655138,"not"
"ENSSSCG00000003423",811.147390407712,-0.428972271978547,0.236860391415308,-1.81107642951748,0.0701290215595686,0.156075741698116,-0.428972271978547,"not"
"ENSSSCG00000003428",1217.63434194236,0.18730887555949,0.072879044389889,2.57013352915858,0.0101659322220144,0.0411836295026027,0.18730887555949,"not"
"ENSSSCG00000003429",3361.08072242711,-0.152668844026742,0.0770598185740749,-1.98117315679879,0.0475718584277939,0.118774182479851,-0.152668844026742,"not"
"ENSSSCG00000003431",174.979049694336,1.75800868760621,0.41507848386513,4.23536452970526,2.28181235777101e-05,0.000730726496368824,1.75800868760621,"not"
"ENSSSCG00000003432",2431.32683696615,0.0181002318713989,0.0447523602167013,0.404453123449879,0.685879542240275,0.78535506722137,0.0181002318713989,"not"
"ENSSSCG00000003433",2463.54567095389,-0.253813706148866,0.0895787259923228,-2.83341500269404,0.00460535536444159,0.024474435729414,-0.253813706148866,"not"
"ENSSSCG00000003434",8350.8830260527,0.0366424120755038,0.0322771631805209,1.13524264417442,0.256273666449333,0.396456918765123,0.0366424120755038,"not"
"ENSSSCG00000003435",348.244218697536,0.158961227572394,0.0900066794325932,1.76610478882783,0.0773782702144164,0.167174825060059,0.158961227572394,"not"
"ENSSSCG00000003438",2495.89614004297,-0.108862591274829,0.110451748709427,-0.985612202132001,0.32432344793028,0.466952905144152,-0.108862591274829,"not"
"ENSSSCG00000003439",1719.0375646397,-0.302643904173301,0.140680271353826,-2.15128888550492,0.0314534049876478,0.0891272394245534,-0.302643904173301,"not"
"ENSSSCG00000003449",110.887935203248,-0.588399762150894,0.176353188738238,-3.33648496157481,0.000848450187559116,0.0081953851951827,-0.588399762150894,"not"
"ENSSSCG00000003451",1197.82554426709,-0.20307837273257,0.112874712520966,-1.79914852668927,0.0719951891985094,0.15892829052021,-0.20307837273257,"not"
"ENSSSCG00000003455",205.55004489331,0.781584287273001,0.205845517338688,3.79694587172876,0.000146489760056151,0.00271082088851313,0.781584287273001,"not"
"ENSSSCG00000003458",2910.50934771276,-0.303948214734798,0.119273506137284,-2.54832967167874,0.010824012918655,0.0428685419074059,-0.303948214734798,"not"
"ENSSSCG00000003460",893.958011976486,0.0648851295641515,0.0580327616495628,1.11807757755813,0.263533861966544,0.40415021729925,0.0648851295641515,"not"
"ENSSSCG00000003461",1506.97455708759,-0.187267732789781,0.0874388543295849,-2.14169929633237,0.0322176873892009,0.0906048337374827,-0.187267732789781,"not"
"ENSSSCG00000003464",1727.63455212356,0.0234297179818098,0.0775625376559372,0.302075185906664,0.762594748138348,0.843215699064116,0.0234297179818098,"not"
"ENSSSCG00000003465",429.069545058733,-0.284099937520692,0.149934040191776,-1.89483280219295,0.058114555982645,0.137277670227555,-0.284099937520692,"not"
"ENSSSCG00000003468",16357.549795544,-0.384692086815442,0.115101419449669,-3.34220106628362,0.000831168292202515,0.00809060369736307,-0.384692086815442,"not"
"ENSSSCG00000003470",2168.43658156792,-0.428868864193664,0.151275114471626,-2.83502587779635,0.00458219738262678,0.0243893843620136,-0.428868864193664,"not"
"ENSSSCG00000003471",218.793108298527,-0.268731135387662,0.137089564628499,-1.96025960193178,0.0499654552508838,0.12276963015799,-0.268731135387662,"not"
"ENSSSCG00000003472",95.0069792349818,-0.163480737273107,0.120363045514727,-1.35823031540943,0.174390614004124,0.300013190122471,-0.163480737273107,"not"
"ENSSSCG00000003473",145.550986646404,-0.0655057586796361,0.0934997563107864,-0.700598175485075,0.483553817371546,0.619412171330066,-0.0655057586796361,"not"
"ENSSSCG00000003477",1593.92819881118,0.0903395343981702,0.0857172139843989,1.05392522923823,0.291917151054138,0.433298063790599,0.0903395343981702,"not"
"ENSSSCG00000003478",531.490491175406,0.680750540544182,0.233410486298434,2.916537947116,0.00353939665886507,0.0205895866551237,0.680750540544182,"not"
"ENSSSCG00000003479",34.0177453383468,0.634917667688276,0.305398569393925,2.07898049080025,0.0376191436514611,0.100781414647895,0.634917667688276,"not"
"ENSSSCG00000003481",798.344782940592,1.10806863640572,0.278501505265955,3.97868096026115,6.92986567754601e-05,0.00163986378953611,1.10806863640572,"not"
"ENSSSCG00000003485",3845.48306662304,0.0546827053257244,0.0399817344872075,1.36769217311521,0.171408450907415,0.296696211712004,0.0546827053257244,"not"
"ENSSSCG00000003486",2982.33390711974,-0.427637330663618,0.127421037357477,-3.35609676025388,0.000790509060722404,0.00786782094927435,-0.427637330663618,"not"
"ENSSSCG00000003488",6281.48919386824,-0.147213986609076,0.0758434658778792,-1.94102398809299,0.0522553678097619,0.126720846605172,-0.147213986609076,"not"
"ENSSSCG00000003489",3765.66301280499,-0.104154517458922,0.0598588773596511,-1.74000118366952,0.0818588101147624,0.174309679270739,-0.104154517458922,"not"
"ENSSSCG00000003491",652.427503054489,-0.0630489624883336,0.0971192442721976,-0.649191238675883,0.516214774000805,0.648024130409933,-0.0630489624883336,"not"
"ENSSSCG00000003492",348.602727872666,-0.205271694349923,0.0717222306838753,-2.86203722880125,0.00420927460705477,0.0230332884705276,-0.205271694349923,"not"
"ENSSSCG00000003493",5051.83380525172,-0.0403125710399533,0.0372332204998442,-1.08270438331065,0.278939657811083,0.420160532481343,-0.0403125710399533,"not"
"ENSSSCG00000003498",147.252328218005,1.42317636186845,0.364291203705429,3.90669977038274,9.35652909799039e-05,0.00197781492553568,1.42317636186845,"not"
"ENSSSCG00000003503",29.6842217026279,0.245849302676801,0.364273137291283,0.674903739828096,0.49973692432599,0.63303065858277,0.245849302676801,"not"
"ENSSSCG00000003505",2331.11683999237,0.0444663673756069,0.0509523295382573,0.872705287051097,0.38282373519395,0.525318509019136,0.0444663673756069,"not"
"ENSSSCG00000003506",21329.6621881827,0.0890152945530078,0.0709602986502834,1.25443799203419,0.209682850726335,0.343175727537826,0.0890152945530078,"not"
"ENSSSCG00000003508",266.407965454591,0.658046235547611,0.227037905584167,2.89839810605398,0.00375074160883265,0.0213468954849631,0.658046235547611,"not"
"ENSSSCG00000003509",1833.6962729896,0.983086327675511,0.217777885035864,4.51416968951469,6.35653076422033e-06,0.000308109303870547,0.983086327675511,"not"
"ENSSSCG00000003511",4565.32223006332,0.074478360467306,0.0497208990874987,1.49792867454466,0.134151782724036,0.248537090303053,0.074478360467306,"not"
"ENSSSCG00000003512",11891.7052769724,0.0187498007976994,0.0899578168313788,0.208428810948635,0.834894162390146,0.893574633295538,0.0187498007976994,"not"
"ENSSSCG00000003513",4378.28663116066,0.192926760652902,0.0949063859071785,2.03281116237627,0.0420716049666285,0.108962084578539,0.192926760652902,"not"
"ENSSSCG00000003514",2079.42689256768,-0.313025986578459,0.17882203177402,-1.75048892730418,0.0800339831399136,0.171368640797648,-0.313025986578459,"not"
"ENSSSCG00000003520",7749.41508819782,0.058697954133777,0.0528756498769653,1.11011314793027,0.266950272257157,0.407938867329633,0.058697954133777,"not"
"ENSSSCG00000003521",142.993103207086,-0.852414660452232,0.360386401273233,-2.36527975928248,0.0180164556213601,0.0607745641722995,-0.852414660452232,"not"
"ENSSSCG00000003523",325.425415197776,-0.117817291289033,0.162894328668902,-0.723274359836724,0.469511342118893,0.606939550633142,-0.117817291289033,"not"
"ENSSSCG00000003524",2724.0650771728,0.104816073122905,0.136052044168975,0.770411600671912,0.441055774177901,0.58097691633089,0.104816073122905,"not"
"ENSSSCG00000003527",747.084044532419,-0.298820878579072,0.135708856401723,-2.20192614175827,0.0276705260587511,0.0817278939776516,-0.298820878579072,"not"
"ENSSSCG00000003531",1890.79236986609,0.147543750510973,0.0502888909310275,2.93392333335276,0.00334706872061466,0.0199703869667317,0.147543750510973,"not"
"ENSSSCG00000003532",3634.46022183609,0.0629099817861577,0.105498570661184,0.596311223857216,0.550967334380717,0.67737317339496,0.0629099817861577,"not"
"ENSSSCG00000003541",162.448670745907,0.539436858796719,0.128073477995875,4.21193261273103,2.53195085333031e-05,0.00078120422097753,0.539436858796719,"not"
"ENSSSCG00000003543",9969.87715323232,0.187598689480585,0.0820803443867668,2.28554949278246,0.0222806278389072,0.0702217093120772,0.187598689480585,"not"
"ENSSSCG00000003549",233.308248788651,0.107820120192875,0.162585441818943,0.663159745341433,0.507228249734889,0.639727225748491,0.107820120192875,"not"
"ENSSSCG00000003551",2830.0230586852,-0.315270695783839,0.117102180781688,-2.692270064309,0.00709674525658153,0.0325036200104465,-0.315270695783839,"not"
"ENSSSCG00000003553",2022.63997363169,0.038005768644382,0.0294706565525293,1.28961391059067,0.197184743462374,0.328177595862067,0.038005768644382,"not"
"ENSSSCG00000003554",2907.07685970634,0.0426117717397777,0.0573419093487054,0.743117420116735,0.457410593837172,0.596060393723488,0.0426117717397777,"not"
"ENSSSCG00000003555",4795.36296679616,0.47825030771869,0.134195425256551,3.56383465982083,0.00036547621449747,0.00495712143127109,0.47825030771869,"not"
"ENSSSCG00000003558",1031.32873712883,0.271428943837761,0.0942506411388595,2.87986310287125,0.00397847879569549,0.0221838293151187,0.271428943837761,"not"
"ENSSSCG00000003559",4733.38795198057,0.0203570320650951,0.0830411471034189,0.245143916903539,0.80634499935349,0.874357878455488,0.0203570320650951,"not"
"ENSSSCG00000003561",845.204241869609,0.233733944500325,0.068322759178773,3.42102613111303,0.000623853377660656,0.00683055259484284,0.233733944500325,"not"
"ENSSSCG00000003564",268.158128781491,0.142352248042379,0.0614432320765825,2.31680924377402,0.0205141252755875,0.066396737123568,0.142352248042379,"not"
"ENSSSCG00000003566",5346.46564926417,0.00851618961521166,0.045237488314978,0.18825513821447,0.850676651039702,0.903140298390747,0.00851618961521166,"not"
"ENSSSCG00000003567",28.4176608332562,-0.577237559649439,0.41907835285378,-1.37739770073698,0.168389323367353,0.293142833571171,-0.577237559649439,"not"
"ENSSSCG00000003569",2599.50183082411,0.879546730334522,0.193266597075562,4.55095057109451,5.34040940433267e-06,0.000276145834932125,0.879546730334522,"not"
"ENSSSCG00000003570",4451.17793387024,0.106266908489717,0.0391862700838134,2.71184035281818,0.00669108101552369,0.0311978215091724,0.106266908489717,"not"
"ENSSSCG00000003572",159.518400324525,1.2502270083287,0.279541520177445,4.47241972332086,7.73394375468321e-06,0.000354523981714678,1.2502270083287,"not"
"ENSSSCG00000003573",108.174774563747,-0.328674527599403,0.131904410569403,-2.49176298336489,0.0127110828245164,0.0479174372266309,-0.328674527599403,"not"
"ENSSSCG00000003576",232.213237084024,-0.0274083673004083,0.145672492771308,-0.188150602622259,0.850758594220946,0.903167530317003,-0.0274083673004083,"not"
"ENSSSCG00000003577",3391.67524584106,-0.0142613747949029,0.0910655917957337,-0.156605524805594,0.875555748111159,0.92116592215738,-0.0142613747949029,"not"
"ENSSSCG00000003578",646.301229654752,0.0711368471249011,0.102975703041123,0.690811958783062,0.48968371932213,0.624472267133316,0.0711368471249011,"not"
"ENSSSCG00000003580",1736.7343551521,-0.00389629771806005,0.04063636797117,-0.0958820365251227,0.923614261616383,0.950999051044362,-0.00389629771806005,"not"
"ENSSSCG00000003583",786.496957047102,0.229858917043227,0.0545164238274909,4.2163241993015,2.4831670169818e-05,0.000770020295591433,0.229858917043227,"not"
"ENSSSCG00000003584",78.8347158803589,0.0992876861390069,0.120449057685605,0.824312684937448,0.409761912832447,0.551621088226529,0.0992876861390069,"not"
"ENSSSCG00000003586",834.790827189788,0.3372516872216,0.11086200622477,3.04208536996734,0.00234945250696847,0.0158914907343179,0.3372516872216,"not"
"ENSSSCG00000003589",1336.01089237112,0.441064697331562,0.118281049424383,3.72895488734681,0.0001922755670165,0.00324724022625137,0.441064697331562,"not"
"ENSSSCG00000003590",1289.98999083631,-0.802037591353527,0.276895572936571,-2.89653454133502,0.00377309103435677,0.021443667217577,-0.802037591353527,"not"
"ENSSSCG00000003591",4517.33725640963,0.0462567348075556,0.0752354269191204,0.614826507959907,0.538669301335768,0.666779116842384,0.0462567348075556,"not"
"ENSSSCG00000003592",26420.0219070991,-0.228991152595085,0.0780294716002235,-2.93467516694589,0.00333897031021377,0.019936896039103,-0.228991152595085,"not"
"ENSSSCG00000003596",927.929553739773,0.185702656430904,0.0549026146624285,3.38240095800003,0.000718551829160934,0.00743291137785817,0.185702656430904,"not"
"ENSSSCG00000003600",391.837124971872,-0.376974631867827,0.21176606730252,-1.78014653938535,0.0750519818405817,0.163760913457132,-0.376974631867827,"not"
"ENSSSCG00000003601",232.676467964121,-0.702462592599026,0.451280344948272,-1.55659913059042,0.119565690361196,0.228724446900564,-0.702462592599026,"not"
"ENSSSCG00000003603",842.451249867408,0.0429746460638268,0.122909397480521,0.349644916863558,0.726605197241589,0.816533850566929,0.0429746460638268,"not"
"ENSSSCG00000003604",15557.1792862976,0.0387033858460338,0.0836730547214609,0.462554952426124,0.643683404500978,0.752441278092073,0.0387033858460338,"not"
"ENSSSCG00000003608",24.9943302860353,-0.0575567066380924,0.218067396646938,-0.263939990677651,0.79182615982702,0.864456920812786,-0.0575567066380924,"not"
"ENSSSCG00000003610",287.681661814509,0.0181460792688936,0.058089631669164,0.312380690795914,0.754751223186019,0.837197775497545,0.0181460792688936,"not"
"ENSSSCG00000003612",2082.77165992367,0.143055486649057,0.0461690566350472,3.0985143963384,0.00194493520468875,0.0140245125501242,0.143055486649057,"not"
"ENSSSCG00000003613",749.800300858948,0.013171415166936,0.0866351191081548,0.152033208963363,0.879160743129695,0.923539534246233,0.013171415166936,"not"
"ENSSSCG00000003617",961.461462462947,0.143634966940526,0.0793868916614302,1.80930332369104,0.0704038929296274,0.156462574055189,0.143634966940526,"not"
"ENSSSCG00000003619",198.608897055061,0.673577492811363,0.162655894759552,4.14111947069047,3.45614875063674e-05,0.000988421578524347,0.673577492811363,"not"
"ENSSSCG00000003620",327.195685991868,-0.0990109843968756,0.0787741861031971,-1.25689631711545,0.208791182315449,0.342275031068669,-0.0990109843968756,"not"
"ENSSSCG00000003621",212.926943838192,-0.0242340869556238,0.136377400813825,-0.17769870089185,0.858959605549581,0.909046696005111,-0.0242340869556238,"not"
"ENSSSCG00000003622",130.468573632612,0.107160202711427,0.180737904300724,0.592903868870397,0.553245488672921,0.679185141959472,0.107160202711427,"not"
"ENSSSCG00000003627",1760.11248033433,0.0641162476984925,0.0452505595003332,1.41691613112586,0.156507449655803,0.278301992291638,0.0641162476984925,"not"
"ENSSSCG00000003628",172.563123988095,-0.0119338654721488,0.106564735541379,-0.111987004063975,0.910833711003225,0.943775255704969,-0.0119338654721488,"not"
"ENSSSCG00000003630",3506.91632237835,0.0063040234278249,0.0432545965445001,0.145742277848768,0.884124844784529,0.926996406334007,0.0063040234278249,"not"
"ENSSSCG00000003633",26.8332331177712,1.00666038813923,0.315230160159867,3.19341394119364,0.00140601239280786,0.0112492235228536,1.00666038813923,"not"
