"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"ENSSSCG00000008722",0.211768033586513,3.40365446537018,2.39954627533721,0.019929866688482,0.056640061547318,-3.80773626096746,"not"
"ENSSSCG00000008723",-0.158523203943418,-0.728680140810669,-0.695801499531295,0.489565808076421,0.621709849268571,-5.4269637822926,"not"
"ENSSSCG00000008724",0.587834901810751,3.87977038358567,3.19622511767752,0.00233797903131969,0.0111068769282903,-1.90616812952389,"not"
"ENSSSCG00000008727",0.0178073928489148,1.22664010851655,0.139753273436597,0.889379906378231,0.930076031741581,-6.13501615601096,"not"
"ENSSSCG00000008728",0.225753965010027,-0.342767951210362,0.975209354365632,0.333846887808134,0.473471281093113,-5.30412930480526,"not"
"ENSSSCG00000008729",0.0541960984018882,1.46337833559218,0.621772333832761,0.536733180073896,0.662623612725571,-6.01082288699621,"not"
"ENSSSCG00000008735",0.430934856859724,2.22364805707289,3.78644647568281,0.000388618563934579,0.00282483422177515,-0.0998081841232663,"not"
"ENSSSCG00000008737",0.131290887962175,0.303028206240363,0.790395155810059,0.432787858451874,0.571714071558921,-5.61396625917919,"not"
"ENSSSCG00000008738",0.108736351300294,-0.690655253742761,0.626902306342782,0.533390371149498,0.659486319696815,-5.47118838596464,"not"
"ENSSSCG00000008740",-0.153579822711727,5.92535356192492,-1.81658172125738,0.0748868675514213,0.155368120480207,-4.95926340028514,"not"
"ENSSSCG00000008742",-0.328792967727674,1.49527653339714,-1.72194674989565,0.0908586974987954,0.179657518863916,-4.79673668608691,"not"
"ENSSSCG00000008745",-1.03955967502634,-0.198805820891474,-2.12624926947801,0.0381151498227146,0.092948468453916,-3.77740963997955,"not"
"ENSSSCG00000008747",-0.481617901118191,-0.62218205983484,-2.3030665206835,0.0251925100469156,0.0674876276470487,-3.40492884941654,"not"
"ENSSSCG00000008748",-0.392736399752212,2.01313427594489,-4.16354543617202,0.000114635302815705,0.0011169941719215,1.05066069018315,"not"
"ENSSSCG00000008749",0.0319715826527825,1.00661426392467,0.176365211824159,0.860673177854534,0.910790534814404,-6.07630922758676,"not"
"ENSSSCG00000008753",0.384261755908239,4.84599550338049,5.34225288532456,1.92770816460231e-06,5.12653540986361e-05,4.78757893928603,"not"
"ENSSSCG00000008754",-0.301474449949434,4.31851787960157,-1.31947461457621,0.192631350446589,0.315054949855572,-5.73710829979809,"not"
"ENSSSCG00000008756",0.062665584933285,4.42800202495757,0.77807972982968,0.439950711318988,0.57801498473535,-6.29571697816659,"not"
"ENSSSCG00000008761",-0.445710400195831,-0.648891741976572,-2.58651525877251,0.0124510846003494,0.0394520449306068,-2.85060773766096,"not"
"ENSSSCG00000008762",-0.0507903652439156,-0.680623681993951,-0.190250283611936,0.849833305084356,0.903628217000597,-5.6331855839935,"not"
"ENSSSCG00000008765",-0.0107941319778017,-0.448039590665283,-0.0411037806380182,0.967366225730138,0.978741756629893,-5.70881481518712,"not"
"ENSSSCG00000008768",-0.451370942743207,0.885237935422078,-3.30356367200073,0.0017070256979994,0.00878016733691854,-1.29651836468995,"not"
"ENSSSCG00000008769",-0.360123423126722,-2.6843051328302,-0.508793120417306,0.612989866330455,0.723869167529852,-5.12305664830049,"not"
"ENSSSCG00000008771",-0.270566143417458,5.39329099546832,-3.19149015149399,0.00237033685652585,0.0112120425365815,-1.93409166385532,"not"
"ENSSSCG00000008772",-0.242434028838282,3.21294057537367,-3.4212745992155,0.00120143821431012,0.00669307348843777,-1.24944461237825,"not"
"ENSSSCG00000008773",-0.396756903698335,3.15555673724624,-3.8604638645629,0.000307086790375473,0.00235713732274211,0.025507292793975,"not"
"ENSSSCG00000008785",0.306984442377153,4.68416374213026,2.7901493272223,0.00728593470131067,0.0262413254194401,-2.96926524485886,"not"
"ENSSSCG00000008787",-0.406064406955103,2.00007862605788,-3.66686825010624,0.000565888795223671,0.00376681299613067,-0.423681250290807,"not"
"ENSSSCG00000008788",-0.194108874421198,3.98443663239197,-2.43664784052014,0.0181844259384636,0.0529367056731389,-3.76852212593406,"not"
"ENSSSCG00000008789",-0.0180137576417816,2.47807796026793,-0.15469826383609,0.877641532878414,0.922490669020396,-6.39274364217407,"not"
"ENSSSCG00000008792",0.0569519176374277,4.76508063791697,0.592771622579127,0.555832265356682,0.678440050176668,-6.4259940214464,"not"
"ENSSSCG00000008794",-0.430761657049477,2.3503737434401,-3.50495998639402,0.000932345549469709,0.00552358092404106,-0.923603595086893,"not"
"ENSSSCG00000008796",0.318853016415564,4.54582950106596,3.34839743132892,0.00149442042222356,0.00792289586715705,-1.51707470903823,"not"
"ENSSSCG00000008799",0.296913780231987,3.29665489726311,2.6055548520626,0.0118547214591728,0.0380159691324119,-3.33779661965883,"not"
"ENSSSCG00000008801",-0.122429214103697,3.34547544470286,-1.87098077600326,0.0668227785262215,0.142017283906874,-4.8379251900967,"not"
"ENSSSCG00000008803",0.215594565004009,1.68258804890549,1.47413721792526,0.146306883469888,0.257003444622045,-5.20208521489629,"not"
"ENSSSCG00000008807",0.153068708291001,2.26247001335297,1.35984707070305,0.179583584670301,0.298867042806554,-5.46637372351698,"not"
"ENSSSCG00000008808",-0.179983560000662,2.15023075760107,-1.97861397696742,0.0530193443306728,0.119225597671503,-4.48064330640063,"not"
"ENSSSCG00000008812",-0.276842265753347,2.49814592953078,-3.23974772169855,0.00205942661324538,0.0101195565273469,-1.66846931036768,"not"
"ENSSSCG00000008813",-0.785171019701884,3.59084274886601,-3.80797227811213,0.000362977148051078,0.00267465182408418,-0.15968423356324,"not"
"ENSSSCG00000008816",-0.0539906132625072,1.41516727595085,-0.633478791161577,0.529120864558745,0.655253721641704,-5.99352022451031,"not"
"ENSSSCG00000008819",-0.404525878845628,0.370816558913076,-2.51082312785791,0.0151015565035978,0.0459206353814934,-3.1137244303987,"not"
"ENSSSCG00000008820",-0.0484203828387192,2.10535281268228,-0.445035014958968,0.658090479844696,0.758950000306506,-6.23843616190737,"not"
"ENSSSCG00000008821",-0.059538319998205,4.35496422113899,-1.02683986654212,0.3091177821059,0.449439638131441,-6.07306853805359,"not"
"ENSSSCG00000008826",0.0983550326093924,2.06287913477476,0.557478256214202,0.579526633525521,0.69740274282201,-6.17398320700924,"not"
"ENSSSCG00000008829",-0.426272678738999,5.06920423866614,-3.05806091769237,0.00347548431259803,0.0149009313993602,-2.29352254831976,"not"
"ENSSSCG00000008831",-0.337862290428292,5.26389675936998,-4.16219753369091,0.000115146976579534,0.00112032135971396,0.889902621177888,"not"
"ENSSSCG00000008835",-0.421103349980755,0.782632609769058,-2.4095161913628,0.0194466295044037,0.0555786866686867,-3.39279348566474,"not"
"ENSSSCG00000008836",0.308587257906415,3.31720491502498,3.82892665991515,0.000339583173133114,0.00254571349152865,-0.0803529865276964,"not"
"ENSSSCG00000008841",-0.19992249128565,3.81860028519727,-1.91278935890354,0.0611359771790872,0.132729657084362,-4.80204062331875,"not"
"ENSSSCG00000008842",-0.569631568584579,1.53606893521465,-3.67736543377394,0.000547652962096529,0.00368385467196664,-0.341751413825014,"not"
"ENSSSCG00000008844",-0.185347344136847,6.19817835848771,-0.790960760059033,0.432460568860434,0.571520020929501,-6.22830122270587,"not"
"ENSSSCG00000008845",0.0873818373559052,1.97661563067258,0.538175102838581,0.59268893395923,0.70755029714694,-6.16726102357127,"not"
"ENSSSCG00000008854",-0.570735870812379,-0.0346363594293426,-1.7780412704337,0.0810821364898645,0.164869515717111,-4.38893232022278,"not"
"ENSSSCG00000008857",-0.578339752485315,8.24897048142461,-2.84588657298031,0.00626615891491012,0.0233711647001005,-2.66490736115385,"not"
"ENSSSCG00000008858",-0.107710493955825,3.27796811656814,-1.54638515710659,0.127908935746022,0.231959392500432,-5.3544965301622,"not"
"ENSSSCG00000008866",-0.193439179526313,2.02931338913477,-1.71441087796773,0.0922435290332693,0.181617382021232,-4.9110396146974,"not"
"ENSSSCG00000008867",-0.262703471404554,0.296795349196387,-1.87776419671479,0.0658707292295241,0.140333756202857,-4.29793501517031,"not"
"ENSSSCG00000008868",-0.383885665601882,8.26122730028591,-2.8473975924459,0.00624044751116301,0.0232915370107598,-2.66066806826862,"not"
"ENSSSCG00000008870",-0.308192502458519,2.51508146088837,-2.84451238643762,0.00628962706412386,0.0234285938517619,-2.68174438848409,"not"
"ENSSSCG00000008873",-0.621722892204888,4.78388482538604,-3.01507228589868,0.00392391778101123,0.0163982392600736,-2.40650367711101,"not"
"ENSSSCG00000008874",0.518405697074792,0.984971081591799,2.61702210879292,0.0115082249631741,0.0371218508736153,-2.97421209366359,"not"
"ENSSSCG00000008875",-0.394130643837166,-2.26306414823244,-0.893393831247566,0.375648895834381,0.516674140412267,-5.00201292278787,"not"
"ENSSSCG00000008877",0.415061327765236,6.44632070157755,3.27040241467911,0.00188234959911505,0.00942711405051594,-1.66984952747963,"not"
"ENSSSCG00000008878",0.253259800152227,3.82930013279426,2.76010603301198,0.00789712575796061,0.0278768321501934,-3.01548413127925,"not"
"ENSSSCG00000008881",0.297371293137414,3.04563828145906,3.11439634543126,0.00296019012710462,0.0132408912107391,-2.06031751778245,"not"
"ENSSSCG00000008887",0.148194726236687,3.10363878582501,2.70158988482708,0.00922507210104471,0.0312825474338363,-3.09564207991986,"not"
"ENSSSCG00000008888",-0.758541112941972,-0.380945177355678,-2.98790187345951,0.00423461937596888,0.0174583556107906,-1.9899839068059,"not"
"ENSSSCG00000008890",-0.153073488709525,3.68828276888967,-2.35804758040223,0.0220590887703601,0.0610952755255672,-3.92074834544921,"not"
"ENSSSCG00000008898",-0.382731921648272,5.78577966994928,-3.87029062904104,0.000297587887176902,0.00230167270669609,0.0129587885979223,"not"
"ENSSSCG00000008900",0.053600425739359,5.55959105824063,0.751348758312863,0.45573636145217,0.591114639961282,-6.29796154095233,"not"
"ENSSSCG00000008901",-0.0719866952141861,6.70505996118244,-0.906528797097075,0.368722313116462,0.50937742203848,-6.09620076808976,"not"
"ENSSSCG00000008902",-0.0274636856426391,3.08979984086632,-0.118626860614137,0.906015426683565,0.940969394624256,-6.48987327347823,"not"
"ENSSSCG00000008909",0.176497845504533,2.14656834896116,1.26806526955609,0.210267181832363,0.336775420567128,-5.56046907114621,"not"
"ENSSSCG00000008913",-0.4241069735189,7.0869789582163,-4.68103560822736,1.98993890378618e-05,0.000294663169060082,2.62038375697499,"not"
"ENSSSCG00000008921",-0.237691481198162,1.91499685391911,-2.6044351007847,0.0118890607984772,0.0380797071413999,-3.15925634902677,"not"
"ENSSSCG00000008923",-0.638297270574266,0.909952523326905,-4.35374356375205,6.07898685469091e-05,0.000691258407494242,1.69338355650822,"not"
"ENSSSCG00000008924",-0.208883205474052,3.35797210238937,-2.94234710470943,0.00480751179980007,0.0191717919819958,-2.53389078588516,"not"
"ENSSSCG00000008935",-0.408351411283215,8.9136945662971,-3.39457323402697,0.00130181233004646,0.00713480373912925,-1.20732831283988,"not"
"ENSSSCG00000008937",-0.220326243062659,0.949544488917632,-1.28400616696915,0.204674562623699,0.329768208014089,-5.29421111838135,"not"
"ENSSSCG00000008940",-0.116824726922735,5.03238198147292,-2.0601072890438,0.0442682022716333,0.103987618612381,-4.55762382043891,"not"
"ENSSSCG00000008942",-0.282213219176691,3.17738183468616,-3.82168989868529,0.000347493635875413,0.00258879808866097,-0.0924026272132181,"not"
"ENSSSCG00000008943",-0.220488231569578,5.10455702132886,-1.81985425410845,0.0743796283238713,0.154388746019464,-4.99060011901006,"not"
"ENSSSCG00000008947",0.332624998509941,0.147722415522982,2.3639356198412,0.0217450902355471,0.0604804107587525,-3.38044793933119,"not"
"ENSSSCG00000008948",-0.218734014864223,17.0146076435493,-2.095885738695,0.0408404012053738,0.0979235371889125,-3.8816930548291,"not"
"ENSSSCG00000008950",-0.199331117343582,6.6882920099235,-1.15595522423235,0.252837329927087,0.38735859651856,-5.84635940027582,"not"
"ENSSSCG00000008952",-0.445202655905563,2.49980365802937,-3.07577105282248,0.00330507550975259,0.0143445523515573,-2.09846760620592,"not"
"ENSSSCG00000008961",0.125152696835495,-0.436714418355739,0.736297603100493,0.464767007911434,0.599881644489276,-5.46675697566719,"not"
"ENSSSCG00000008965",0.0727392156740834,1.02528974514899,0.466318185242341,0.642881604929377,0.74667705593837,-5.99152175385898,"not"
"ENSSSCG00000008966",0.244025933309426,4.33425205586784,1.62271354208161,0.110531348893262,0.208487559368234,-5.3085844834498,"not"
"ENSSSCG00000008969",-0.195435626598455,3.29482172283432,-2.89704059988077,0.00544811834224504,0.0209875937786746,-2.64160459478236,"not"
"ENSSSCG00000008971",0.0556985733803887,6.01532942591195,0.551488073141366,0.583596066705669,0.70012610252296,-6.39966668274175,"not"
"ENSSSCG00000008973",0.0603571412645331,4.43862003094923,0.814118670101815,0.419187105411554,0.558666181213256,-6.26769811585476,"not"
"ENSSSCG00000008974",0.0186119526498097,4.39031975280411,0.31185808640717,0.756360920604588,0.836736881091789,-6.54732742515664,"not"
"ENSSSCG00000008978",-0.338555665452747,1.24222617168423,-1.36538130030043,0.17784891552184,0.296903124249729,-5.25755509807193,"not"
"ENSSSCG00000008979",-0.19348643602226,3.78386571923366,-2.72220991893555,0.00873535513887436,0.0300084068497239,-3.10485689754142,"not"
"ENSSSCG00000008980",-0.122045358238893,7.35879411425241,-2.36487988801466,0.0216951079131907,0.0603921337638491,-3.81547630486006,"not"
"ENSSSCG00000008981",0.0906701074501064,5.08523489753859,0.76625791038202,0.446891830569575,0.583735270650713,-6.30500506043903,"not"
"ENSSSCG00000008984",0.571801081293553,1.12072866645823,3.16250076741678,0.00257781693702564,0.0119403174380737,-1.68507173490835,"not"
"ENSSSCG00000008985",0.404966146176192,2.41633622734172,2.6302376161731,0.0111203796217915,0.0361096885400254,-3.17299858933493,"not"
"ENSSSCG00000008986",0.156039447475245,2.43285117105713,1.63082497753944,0.108802990868842,0.205957693334898,-5.11047081998074,"not"
"ENSSSCG00000008987",-0.206276290014497,7.30898699949951,-3.35060309797844,0.00148463680253117,0.00788372685297309,-1.40578084005235,"not"
"ENSSSCG00000008988",-0.553613601444024,3.8075897094384,-5.03559579951652,5.75593185956272e-06,0.000116213323618533,3.75556476400295,"not"
"ENSSSCG00000008989",-0.271680346083353,3.95087976093876,-4.24051630802254,8.8805071808832e-05,0.000925911515586985,1.14532774091117,"not"
"ENSSSCG00000008990",-0.181770260040539,4.25751955760618,-3.20150722975529,0.00230237295867062,0.0109892812284047,-1.91144818667015,"not"
"ENSSSCG00000008991",0.376272820901293,-1.92772376810049,0.825116262767053,0.412970812434022,0.553148939243128,-5.08858695300912,"not"
"ENSSSCG00000008994",-0.643212768308411,-1.23176049555693,-3.0841045816899,0.00322762535540051,0.0141439614442385,-1.81442879379351,"not"
"ENSSSCG00000008995",-0.247563562684381,3.95306126597288,-1.7273763460741,0.0898716180672383,0.178039124189184,-5.12692322942447,"not"
"ENSSSCG00000008996",0.0582271961142473,2.73348989900655,0.754143356556388,0.454070853382236,0.58954420691624,-6.16487332807824,"not"
"ENSSSCG00000008997",0.0452056817461186,13.2376382825987,0.316757101214942,0.752661057149096,0.834009272416725,-6.01109763538143,"not"
"ENSSSCG00000008998",0.170847689118761,13.1208070585308,0.983622715971854,0.329730031883197,0.469554969678754,-5.60395932529017,"not"
"ENSSSCG00000009002",0.137124439743934,3.83073461832542,1.21476189551579,0.229793000357288,0.359989891313023,-5.84218629596213,"not"
"ENSSSCG00000009007",0.0171972757836843,4.00472684307114,0.175679882838857,0.861208921833463,0.910964583930551,-6.56467099392413,"not"
"ENSSSCG00000009010",-0.100453396933648,4.71259530745674,-2.15374223899473,0.0357860735559659,0.088731239155816,-4.37832104859289,"not"
"ENSSSCG00000009011",0.99533438209673,-2.04710858094963,1.9249553342591,0.0595606301177686,0.130155400874885,-3.93468855092599,"not"
"ENSSSCG00000009012",-0.438928976475082,0.938647918968616,-2.8703606182548,0.00586153873523224,0.0222366847004603,-2.38793987013784,"not"
"ENSSSCG00000009015",0.144791154922537,2.72875489327821,2.19481256648465,0.0325393112029571,0.0824905197327741,-4.1558246398473,"not"
"ENSSSCG00000009018",0.346384767513451,5.76326181900894,4.27155432671358,8.00736697221393e-05,0.000861184467501832,1.25035833154525,"not"
"ENSSSCG00000009019",-0.32728498015172,8.90642599701464,-3.35667067465858,0.00145803505311319,0.00779276225707753,-1.31125041088876,"not"
"ENSSSCG00000009021",0.0921790161375174,3.90281185563166,0.502570933126259,0.617329185140882,0.727661299533898,-6.44813434385869,"not"
"ENSSSCG00000009023",0.0771374093042981,-0.0630479061096481,0.439705696006695,0.661922007681715,0.762272881560852,-5.72109722489268,"not"
"ENSSSCG00000009029",-0.018699923103303,2.52249526386975,-0.27310815611609,0.785821922267013,0.857757859429764,-6.37509558518869,"not"
"ENSSSCG00000009030",0.305019169522995,2.25586921354151,2.73391736998454,0.00846805206997154,0.0293428369173744,-2.90925856710911,"not"
"ENSSSCG00000009031",-0.383507233329373,1.77805970667842,-3.33379770730289,0.00156073611009881,0.0081887326238903,-1.32331809256801,"not"
"ENSSSCG00000009035",0.0898598947236516,1.59462513857024,1.02673896031345,0.309164866699184,0.449458454470244,-5.71692329733488,"not"
"ENSSSCG00000009039",0.0791838423991349,2.74360293092075,1.26048656500395,0.212965603556198,0.34004761994513,-5.6697346111449,"not"
"ENSSSCG00000009040",-0.11006119672766,3.27010507061143,-1.06367863516567,0.292253415643364,0.431124602609607,-5.96123833728084,"not"
"ENSSSCG00000009042",-0.0865453859497367,3.93056664313057,-0.935793270031304,0.353586016823586,0.493805041954772,-6.14218169771013,"not"
"ENSSSCG00000009043",0.12989411027407,4.77870575295915,1.55938243323645,0.124804285455796,0.2274887307865,-5.41191128039285,"not"
"ENSSSCG00000009045",-0.236150625661553,6.54043530535579,-1.95091646094591,0.0563144638811987,0.124550336446925,-4.68319725348117,"not"
"ENSSSCG00000009046",-0.469781450209322,-1.32515573321264,-1.07519415705504,0.287114545424779,0.426300008568892,-5.01151020286936,"not"
"ENSSSCG00000009047",-0.259359613956252,4.55096261026833,-3.50541035264103,0.000931066215222333,0.0055229983230315,-1.0790775972867,"not"
"ENSSSCG00000009048",-0.101915085396139,3.15885316743241,-1.53369209512917,0.131000217867921,0.236004771864419,-5.35955466273144,"not"
"ENSSSCG00000009049",-0.224917741260903,4.06016324669522,-1.93978337587479,0.05768751848319,0.127074714409758,-4.76667592236614,"not"
"ENSSSCG00000009050",-0.491140337092886,-0.616694995400101,-2.60427732379355,0.0118939066170097,0.0380859612518405,-2.81595478476343,"not"
"ENSSSCG00000009051",-0.384903184466035,-0.20181272172215,-2.12666783341794,0.0380787202797132,0.0928962701560684,-3.77895634315962,"not"
"ENSSSCG00000009052",-0.0321988599322747,4.20785582973168,-0.556774034926859,0.580004335732441,0.697594981779978,-6.43513683659117,"not"
"ENSSSCG00000009055",-0.0829503927021438,2.51797368178615,-0.867622997486848,0.389477119938905,0.529601983976422,-6.04095318728611,"not"
"ENSSSCG00000009060",0.653871901959751,-0.572154553617614,3.18039824070066,0.00244779445892184,0.0114630972099776,-1.54554603628452,"not"
"ENSSSCG00000009061",0.0868512824804633,3.98675134217162,1.06978096382267,0.289522353683736,0.428618113348258,-6.0131787503134,"not"
"ENSSSCG00000009071",-0.272086091820548,2.23414575027298,-2.0705937283746,0.0432385576954156,0.102207285599291,-4.32369077187917,"not"
"ENSSSCG00000009072",0.0546731183080916,4.49547750504249,0.473166087033859,0.638020261911817,0.742608198745106,-6.48667069011412,"not"
"ENSSSCG00000009074",-0.125846456716722,3.05800289673696,-1.26860364960389,0.210076462107234,0.336510896468682,-5.70364929241481,"not"
"ENSSSCG00000009075",0.0215467410924856,2.95614568832278,0.27132136823166,0.787188400524874,0.858368664328412,-6.44211076995001,"not"
"ENSSSCG00000009077",0.453101632022078,1.50208261973872,3.3194624054756,0.00162855404168386,0.00846693736363601,-1.32398929826412,"not"
"ENSSSCG00000009083",-0.0150557663030398,3.90002710419114,-0.162147987367373,0.871800377983883,0.918415572521806,-6.56088495294665,"not"
"ENSSSCG00000009084",-0.194945675733341,2.06137936797482,-2.32694143807743,0.0237861627561675,0.0646944310996259,-3.78645155255948,"not"
"ENSSSCG00000009085",-0.135907811215546,2.6355331588201,-1.2828959004537,0.20506044332612,0.330244149247008,-5.62616207202597,"not"
"ENSSSCG00000009090",0.328517961961309,3.66290787701828,1.70029748167309,0.0948839647467745,0.185539588818559,-5.15015473350108,"not"
"ENSSSCG00000009093",-0.219098907389972,1.60091749651691,-1.80251361043761,0.0771006071781948,0.158735125569871,-4.68665892465125,"not"
"ENSSSCG00000009096",0.0469064445692592,3.2245359281238,0.821977732550416,0.414739089283385,0.554783596314042,-6.17886274577898,"not"
"ENSSSCG00000009097",-0.375390431964806,4.66341470290606,-3.82331784375806,0.000345698839775762,0.00257834534096778,-0.152874934144895,"not"
"ENSSSCG00000009106",-0.330872441968546,2.82676071491205,-2.50492370891672,0.0153282102485543,0.0464076724268559,-3.51431449297414,"not"
"ENSSSCG00000009111",-0.161427160717385,3.31827932539031,-1.15686080625857,0.252470335417936,0.387040816984012,-5.86423329775742,"not"
"ENSSSCG00000009112",0.513902568319213,4.75340506739539,3.77583580988601,0.000401889600787066,0.00290366339449009,-0.291835679762669,"not"
"ENSSSCG00000009113",-0.351000525464328,2.27096825488016,-4.45392833106306,4.33281126730419e-05,0.000537072763868102,1.93654131911115,"not"
"ENSSSCG00000009114",0.200016898980556,0.0655960840783561,0.597362133727207,0.552786485441427,0.676040920870364,-5.67839552668586,"not"
"ENSSSCG00000009119",0.220898990516812,0.865189278420296,1.56370840316742,0.123784446556445,0.226224969383458,-4.90399697247768,"not"
"ENSSSCG00000009123",-0.088707495930422,3.87894789700483,-0.862588073476608,0.392215522308408,0.53233582180306,-6.2037922347328,"not"
"ENSSSCG00000009128",-0.314824766043428,2.20025976385518,-2.48154015544531,0.0162571927271536,0.0485723297912504,-3.47797771510483,"not"
"ENSSSCG00000009129",-0.41068497400842,3.17556879423328,-2.69712421230217,0.00933439487644354,0.0315476185246477,-3.11377771226325,"not"
"ENSSSCG00000009132",-0.401093925165621,0.831462578894958,-2.13840742189384,0.0370692972122325,0.0910920717755887,-3.94010682194084,"not"
"ENSSSCG00000009133",-0.302713210590578,-0.117381151204893,-1.73921618488858,0.0877499425423046,0.174730032313855,-4.4364285107645,"not"
"ENSSSCG00000009137",0.297021114186328,1.9015597195963,2.37623978523402,0.0211018106813848,0.0592796064468096,-3.6540792378827,"not"
"ENSSSCG00000009138",-0.252146094372798,10.3762086639684,-1.50999215066982,0.136931330493133,0.244150620968658,-5.14778484417397,"not"
"ENSSSCG00000009140",-0.132329818579634,4.30882586286998,-1.54000489770974,0.129455423306054,0.233958153816707,-5.43374888607073,"not"
"ENSSSCG00000009141",0.0142989297201025,3.68286581196826,0.156231936582458,0.876438444546984,0.921373237822751,-6.54683056708499,"not"
"ENSSSCG00000009142",0.0821172557047669,3.64468257283276,1.18576616834944,0.240956208688432,0.373345990015833,-5.86292255810507,"not"
"ENSSSCG00000009144",-0.578417333860581,5.63881078485981,-2.98354459403762,0.00428653082745467,0.0176117015644861,-2.46564298899698,"not"
"ENSSSCG00000009145",0.043068215565627,5.68794286341275,0.406974379977317,0.685651027036145,0.781193536429272,-6.48881565001105,"not"
"ENSSSCG00000009146",-0.364290507756865,7.53576421364449,-2.88722200052961,0.00559701081722296,0.0214603944316373,-2.60265465940047,"not"
"ENSSSCG00000009148",-0.234520605039483,0.0247950568715809,-1.22018280289479,0.227748621192349,0.357723762006454,-5.15207397278473,"not"
"ENSSSCG00000009150",-0.127660693782983,7.6945731346573,-1.34716439458983,0.183607627117585,0.303568299846255,-5.54665278410043,"not"
"ENSSSCG00000009151",-0.204713299745107,4.95870423769902,-1.01226257309565,0.315970322715689,0.456628974446078,-6.09232330899127,"not"
"ENSSSCG00000009152",0.511129854061898,-0.154018633058291,1.70619901665748,0.0937723827684947,0.183830178222556,-4.47836856930191,"not"
"ENSSSCG00000009157",0.819543745387528,-0.963793632697945,2.2609351006112,0.0278555653566023,0.0730896277365583,-3.45004313687719,"not"
"ENSSSCG00000009164",-0.307922042801013,4.15117484810839,-3.97981764906317,0.000209147589776355,0.00175476027521729,0.329557257018521,"not"
"ENSSSCG00000009166",-0.515914367233,2.73089809095463,-4.95549780812414,7.63645575381551e-06,0.000142590501479755,3.54122595009624,"not"
"ENSSSCG00000009169",0.0469995199407298,4.94541416678144,0.275611274239506,0.783908758959675,0.856632587265471,-6.56171334056107,"not"
"ENSSSCG00000009172",-0.350838962800913,3.38675662416655,-2.42404311406683,0.0187613492114496,0.0541254440104148,-3.753667578738,"not"
"ENSSSCG00000009176",-0.124770271339467,3.2850927359428,-1.76636790319752,0.0830409695756794,0.167815677539798,-5.01016770487872,"not"
"ENSSSCG00000009177",-0.252005461892018,2.40641188585971,-3.51380460452066,0.000907524867979767,0.00541307537928666,-0.906027867453389,"not"
"ENSSSCG00000009178",-0.200103587579522,4.00732266310526,-3.20832881667678,0.00225714464603976,0.0108123952831726,-1.88409077696175,"not"
"ENSSSCG00000009179",0.436522714735714,8.05247164490292,2.30960347122417,0.0248002745084241,0.0665859297631849,-3.88935638155632,"not"
"ENSSSCG00000009180",-0.0630187974738692,2.73029592931946,-1.01094777302065,0.316593392674196,0.457278409168655,-5.9429577869321,"not"
"ENSSSCG00000009182",-0.215833076652603,11.1856425049984,-1.78900329474257,0.0792779297376079,0.162278754014286,-4.67130225464188,"not"
"ENSSSCG00000009184",-0.531038742686065,7.94220729771288,-2.54866337506595,0.0137185088534951,0.0425519440498138,-3.37892662911871,"not"
"ENSSSCG00000009185",-0.00721849575111942,6.59491358946133,-0.104424151319271,0.917223386974623,0.948121607077655,-6.50484021466426,"not"
"ENSSSCG00000009186",0.0405722916787909,3.40716793162713,0.671980658512977,0.504488645503938,0.634721258665186,-6.30958578920314,"not"
"ENSSSCG00000009192",0.0470425508903358,4.91949087987603,0.738255574563395,0.463586469378425,0.59876886606138,-6.32901491578379,"not"
"ENSSSCG00000009193",-0.161802732425259,2.35600454858551,-2.36376687357375,0.0217540332140015,0.0604922038929269,-3.75590962628597,"not"
"ENSSSCG00000009202",-0.0711265023694005,1.99450522378682,-0.301570509802833,0.764148991865291,0.842272237202938,-6.26921363057449,"not"
"ENSSSCG00000009208",0.108877090593129,4.56485404851328,1.16265164145638,0.250132576583948,0.384368392350211,-5.93189848114694,"not"
"ENSSSCG00000009211",0.159164663819098,5.11141410267619,1.36355865409846,0.17841879041513,0.297417368244242,-5.68232223966415,"not"
"ENSSSCG00000009215",0.123160204532363,4.88618706171147,0.782324547482764,0.437473989760649,0.575948354956414,-6.29565749131081,"not"
"ENSSSCG00000009216",-0.174377469170375,3.50621988119797,-0.787882817961861,0.434243415230607,0.57324311252464,-6.23596225940442,"not"
"ENSSSCG00000009217",-0.101426741097484,1.35932232533782,-0.5124028672245,0.610478814226563,0.721848837732729,-6.04830789519904,"not"
"ENSSSCG00000009220",1.46224778952306,-1.81681701428997,4.72134087531291,1.73080613395671e-05,0.000265539147275448,1.77339931392569,"not"
"ENSSSCG00000009222",-0.102971871012096,4.08812104328454,-0.515620948727004,0.608244181939741,0.720241648921,-6.45193526248499,"not"
"ENSSSCG00000009225",-0.320772011494163,7.84719026355545,-2.03635446086248,0.0466794110911003,0.108146386413806,-4.44196130284412,"not"
"ENSSSCG00000009226",-0.355870792065785,2.45320280426455,-2.89850786597413,0.00542618656029159,0.0209262951192165,-2.54051009138779,"not"
"ENSSSCG00000009229",-0.259538656000926,1.43688846025516,-2.03749681835569,0.0465608974063042,0.107985844513141,-4.24325887507943,"not"
"ENSSSCG00000009230",0.504349673920953,3.80143471953439,5.67011417022198,5.88413046057584e-07,2.08222294040377e-05,5.94164902265034,"not"
